power_consumption,voltage,current
595,239.21561102973953,9.816216456305753
464,228.3181473229388,16.247761466546994
932,236.92490584038097,11.19012989125095
441,232.5752963641189,14.691442625075945
599,234.70700597331506,14.696751351869105
756,235.3544777613356,18.32058596540177
610,230.09689763786037,13.980386034786461
426,230.86601046726577,12.532304149429804
316,230.2799173561745,7.083069895947755
400,231.76116756180159,6.736064100180581
231,220.58788891513015,7.314823479246191
903,227.9103033969803,7.577727219906418
169,232.12377427122343,14.568156389954508
351,231.9544713051173,16.114718754118677
514,235.85912189211263,12.94987284389628
886,233.10018677664218,17.435265988182366
544,239.84266632681346,19.8689484010045
975,225.67709057217292,17.30018943679034
281,227.18302059332464,15.423235605139388
266,227.67694303735593,12.9873904915572
190,229.31625614040496,11.732796075120623
813,236.7199612756242,6.265885708168135
957,224.7158418791842,10.990531225920364
630,235.52000414070858,18.652019551732014
138,228.10620366171486,17.120339448598294
225,232.03710767324017,8.240770475175308
550,232.65081066452612,11.999116770458238
272,227.4569727437787,17.25084803837817
752,230.2523041041161,6.010768321782837
853,228.26062349295393,10.810888785029888
319,221.3826557237324,17.777618553109214
737,228.74330777633654,11.058467962551855
157,221.94786785107104,6.1642196709716135
759,228.10041598160643,13.138015527983772
575,231.85836799663565,17.926137423774428
555,231.58829798687,13.854283144297396
928,233.2524255801664,8.394186623213477
994,221.90523015909253,10.76359430206072
460,233.04246491060877,11.751850417728983
100,226.24296113392893,13.688995307307902
486,227.98091892274223,16.390265386289194
447,237.15972507845413,6.483104264609532
289,220.180608082591,18.344780495263496
604,231.76825266681212,5.184645545241134
290,231.97427960200216,10.550785020113828
607,227.93319552687123,5.411304649589865
468,224.74055714216672,10.894613380179369
508,224.69348076523102,12.887188983099858
923,237.67419339321506,12.675220798722677
216,228.84048747565714,7.48442520542398
233,226.61778725978343,14.686107651434185
157,228.97555147662806,5.671676757570023
655,233.38780802918723,16.42860230198623
784,222.91513136489505,19.199666509903196
771,228.98867670427475,10.096532407266768
272,231.75768742220774,12.758590725714978
928,238.97166709702867,10.683654170882216
914,225.0505556415084,5.100655854560899
248,227.1850149583249,10.78811754342674
179,227.58717179844848,16.875803888920196
985,232.11076315289765,13.939832632752227
312,227.13464106080002,6.5188987192273835
302,230.67023850599392,17.707092345406778
863,235.63580659690058,12.966280173278642
328,234.10771188224408,17.62585042617014
775,228.92737293025172,13.70332278177544
326,237.28432355348338,13.395326672569098
758,231.16280499187727,6.5788877779551855
631,230.79811679004425,7.510395997079419
540,220.68375531878317,19.580378847448866
501,239.73385960714324,8.427301201321562
146,222.45941617059253,19.66178176985552
332,224.62261824855293,12.97869059786395
404,221.03393674483053,7.0368357059590565
625,232.8000593367383,6.489533041305394
242,224.4940235394536,8.1329610605861
514,223.60020874945448,18.884559950380037
612,221.77111168446484,11.212253364923402
472,222.0661791424803,10.931514019893715
665,231.6934140088518,9.69809391605261
985,233.76415731733192,7.2059277584988255
358,227.947579769288,12.317767957886097
755,229.59794163184148,6.95071673766708
570,233.7193547196597,17.532203545734916
111,220.3475958037096,10.555954794129597
429,226.46261314140557,10.622053516726945
835,239.46195496140692,12.110096427247338
883,231.60224459390935,11.661915697486275
457,225.08449159794986,19.92286959588982
507,230.43460093272427,13.180716818274538
767,226.8530697624183,6.3230255568480604
472,230.644899776526,14.10316012365395
107,222.51483023613298,7.273764393048199
221,222.65429307638556,5.46406467097013
447,222.87084724078787,19.561132305158722
775,238.79639583853682,16.603083373018457
189,234.65797836682682,19.701634886206506
747,223.2476378932464,12.168176720333637
797,223.76698167531202,12.983862967234643
415,234.61658949741752,7.525054338786953
277,223.12327689584347,8.703611400013784
639,224.69122586669658,17.57823822354242
831,239.26693665640798,10.342784706763911
968,225.10613049456865,17.402224606946284
140,233.23264700742294,15.635205864305476
839,239.5726257480106,7.6575638790779825
803,227.48593534279584,12.611695491796132
601,220.35031981724126,15.160809822780752
244,224.8829458084475,8.525558222057377
300,236.6175438268341,17.46032765780115
823,237.29217671910072,13.172414863177803
560,235.37038729047583,7.478630756639048
831,222.26219638153145,13.744766392469037
851,235.91020743392806,19.99570706233871
657,238.37355593987007,7.257822374951203
646,232.01219085092472,17.25135395179292
352,238.81750712676129,8.10963504781337
489,236.53677767423756,16.73582494190131
693,233.33943033981814,16.0186688468212
982,231.54370473423495,9.507340784006486
355,226.9714733448394,9.887346763466748
808,223.1857489048561,16.887820879443787
914,232.09907845381082,11.92168267830969
549,226.3622310723624,15.962270430677131
109,237.32877335055292,7.219762210487522
923,239.86673874717258,17.7883667285233
897,235.04855525231144,15.663270750234787
341,221.809633905741,18.604142132522508
350,225.77371191061278,6.985585685524587
976,222.182192635315,13.895217505408965
104,233.0102329558343,13.986808775604878
218,235.3038172911157,10.301911108201736
900,238.51349661761424,11.876996368538867
473,228.76344692823974,5.569723449347802
164,238.0275129917689,16.18790057940518
245,237.55782318082655,13.239837191047611
323,226.34391433530797,5.8661157780376065
338,237.37801251081143,15.211338394407283
276,227.51344503763454,12.00173115846782
878,225.93738549120562,5.516918891375
952,232.98149317588786,19.54411590272143
381,226.56762455770163,19.236682146341607
162,232.6041749665829,12.693536242207964
316,232.1966361099739,6.405086310588652
953,231.26877854696917,16.319318323978877
926,227.60839408465594,12.378966501585936
894,230.96999443302954,9.5367121743407
788,231.92970949970842,12.371272662928352
560,230.91373776990946,12.836662181081966
709,228.88838905502402,13.440675485335088
204,220.29334114092526,11.618355704829899
198,231.741234154023,14.08632954708585
610,223.36888770285438,18.78102065909566
484,232.8515193789438,10.434021306478868
504,235.18688655845733,15.885746948299236
922,230.00890618261482,18.416788352363483
617,230.84727329959478,11.839689136399054
575,239.02957119331984,11.651837545728561
808,236.94334722745148,14.031754780321693
962,238.2847303190294,13.871101391337321
744,236.27532576639172,17.098840134894154
969,222.17836683693463,12.14725075667439
870,222.9798371194039,19.941844244591618
536,230.5324759453792,5.892073533009212
122,224.92139317595996,5.047517728710526
664,229.53390950082317,14.602974673394357
776,227.887306476367,9.47652368542815
813,230.98828476860908,8.605735830492257
557,234.93751432271645,9.678486200064206
182,234.3098181419855,8.840713476574315
244,230.42468264970668,5.461850744906718
184,236.44786837634115,19.57299563585883
177,228.61724183076066,8.311182326791727
556,237.93428579680244,16.010446438839594
977,221.42560540110327,16.43894592041263
100,239.09320060066614,18.93886097010844
150,233.09386162862697,5.4582418564007
784,227.60149017874411,18.080725076705114
816,223.94308253145755,12.908392712597003
871,229.583664588872,14.488161649487418
545,223.891166463706,14.667054156815505
548,223.32663215486284,17.29696707477091
980,232.3470351482595,10.001109832386657
587,230.46169449163568,15.9957678478999
899,233.40192069221882,12.928671645832956
133,238.59211754843977,16.900910214580215
447,230.6452042667808,19.858190491552
194,231.61864106525596,8.009765261056419
171,221.79252678309885,19.919729623399967
650,234.3527157181726,6.347182314241611
253,227.99810413608313,5.034763218572208
349,239.53450477325157,5.662429042667469
773,236.4634803119132,10.126736071051425
537,230.44962081032236,14.493594960176512
217,222.46445308344332,6.035443113317744
870,237.1883158656118,5.084987217943509
990,235.99562190848044,19.05636542688192
405,223.69170259074065,17.328899539098945
367,225.9055657844062,17.137747567085466
153,235.86814516295675,18.266364132529656
335,223.7045689309482,15.500514091581566
488,238.35504978342755,6.566061946221222
833,228.49054850392724,10.986502821105846
862,221.74077925175317,15.847242296969442
924,236.31497287008563,9.205016911872814
500,227.47019366076776,15.311095462043564
723,230.52998388307563,5.367476724014785
866,222.2460868882244,9.592060113193899
402,220.05168029689966,13.23695504415759
306,232.75970411586596,14.481347442593634
328,230.30350340667462,13.655609966928662
952,231.87077138246295,15.466344141101443
677,235.87487700761034,5.091331223597586
174,232.9321182684572,6.5141179996628225
534,223.49546885654755,18.034163784187175
202,227.215450382212,15.226229661352418
521,238.1178220957552,6.69397464029017
803,235.39889400503358,17.63111656097869
863,231.13274115873435,8.633468267368503
837,225.11289995618546,12.173898262928352
905,226.0412100366959,7.177947693269904
405,234.6391613517127,15.6516508463256
197,237.02348521705542,15.002816315214018
